1638316800000,56950.56000000,57011.08000000,56650.00000000,56667.73000000,218.73433000,1638316979999,12426073.80154350,5330,109.22973000,6203722.03899500,0
1638316980000,56667.73000000,56990.86000000,56630.00000000,56978.38000000,93.14722000,1638317159999,5287717.67554620,4010,57.15203000,3243800.12200850,0
1638317160000,56978.37000000,57236.12000000,56964.56000000,57202.81000000,105.62852000,1638317339999,6033058.38872510,3605,59.55938000,3401658.57982040,0
1638317340000,57202.81000000,57438.54000000,57110.97000000,57379.60000000,105.75355000,1638317519999,6057720.39673240,4190,58.66991000,3360207.93668670,0
1638317520000,57383.67000000,57530.96000000,57152.85000000,57198.47000000,168.72243000,1638317699999,9678371.27140850,4254,77.36174000,4440971.15018410,0
1638317700000,57189.66000000,57361.32000000,57189.66000000,57317.00000000,112.56399000,1638317879999,6450016.82058640,2855,54.96111000,3149569.96622000,0
1638317880000,57317.00000000,57435.50000000,57226.30000000,57382.72000000,116.55670000,1638318059999,6684226.43854640,2786,71.28385000,4087727.40852000,0
1638318060000,57382.73000000,57440.59000000,57350.00000000,57390.80000000,51.72107000,1638318239999,2968832.67188330,2140,22.94866000,1317330.34472630,0
1638318240000,57385.62000000,57411.27000000,57332.56000000,57339.97000000,32.78218000,1638318419999,1881056.57156750,1548,17.28151000,991617.24329070,0
1638318420000,57339.97000000,57520.00000000,57312.00000000,57507.44000000,82.78381000,1638318599999,4753689.69841870,2109,60.78293000,3490341.91344380,0
1638318600000,57507.44000000,57665.73000000,57500.04000000,57521.85000000,120.64082000,1638318779999,6946966.16724720,4351,78.31530000,4509840.91825430,0
1638318780000,57521.85000000,57582.58000000,57331.89000000,57378.99000000,78.34477000,1638318959999,4501630.67535420,2672,40.44805000,2324843.76938620,0
1638318960000,57378.99000000,57399.47000000,57211.56000000,57220.21000000,59.25745000,1638319139999,3395386.57403870,2512,26.47582000,1516946.34400790,0
1638319140000,57220.21000000,57422.40000000,57220.20000000,57406.85000000,57.99530000,1638319319999,3325018.09390360,2156,30.28049000,1736098.81771610,0
1638319320000,57406.86000000,57466.96000000,57343.29000000,57343.31000000,37.87685000,1638319499999,2174072.01971770,1867,17.16619000,985372.67709430,0
1638319500000,57343.31000000,57469.91000000,57314.96000000,57443.96000000,40.42403000,1638319679999,2320248.24612050,2000,22.49428000,1290995.88248910,0
1638319680000,57443.95000000,57530.32000000,57441.06000000,57521.98000000,36.83801000,1638319859999,2117817.65065040,1674,16.70968000,960631.08906650,0
1638319860000,57521.98000000,57666.57000000,57500.00000000,57656.12000000,44.75193000,1638320039999,2576379.35357350,1998,21.30238000,1226637.57107090,0
1638320040000,57656.12000000,57686.12000000,57550.00000000,57550.01000000,96.69395000,1638320219999,5570222.32363240,2263,28.20955000,1625204.57265690,0
1638320220000,57550.01000000,57609.04000000,57512.79000000,57577.07000000,32.51378000,1638320399999,1871618.52310350,1507,18.28743000,1052691.27200070,0
1638320400000,57577.07000000,57577.08000000,57453.36000000,57473.03000000,50.65930000,1638320579999,2912824.54965700,2100,19.85689000,1141351.44828180,0
1638320580000,57473.03000000,57541.00000000,57390.35000000,57460.23000000,73.53288000,1638320759999,4224869.10395800,2411,40.50700000,2327362.15115130,0
1638320760000,57460.23000000,57472.07000000,57383.01000000,57398.89000000,49.35368000,1638320939999,2833925.09116300,1624,19.85577000,1140252.09111520,0
1638320940000,57398.88000000,57427.26000000,57321.00000000,57321.01000000,48.70665000,1638321119999,2794098.33195270,1733,17.29874000,992240.47409880,0
1638321120000,57321.00000000,57371.50000000,57269.00000000,57329.21000000,70.40539000,1638321299999,4035219.34229680,1909,37.52182000,2150344.18684480,0
1638321300000,57326.26000000,57329.21000000,57165.99000000,57165.99000000,86.16731000,1638321479999,4933416.53285220,2763,40.30589000,2307390.84841360,0
1638321480000,57165.99000000,57199.87000000,57100.30000000,57164.31000000,83.95698000,1638321659999,4797521.85658610,2514,45.56827000,2603950.59618040,0
1638321660000,57164.30000000,57198.97000000,57120.96000000,57152.29000000,65.12054000,1638321839999,3721612.14496540,2061,33.65385000,1923233.58099080,0
1638321840000,57152.29000000,57168.24000000,57035.46000000,57058.49000000,79.26694000,1638322019999,4526523.96014180,2518,35.84680000,2046842.94720070,0
1638322020000,57058.48000000,57094.90000000,57000.00000000,57084.40000000,96.04930000,1638322199999,5478310.61517010,2326,41.32654000,2357096.00309380,0
1638322200000,57084.39000000,57199.32000000,57042.46000000,57174.17000000,82.26286000,1638322379999,4699472.95710860,2362,38.75893000,2214103.80515300,0
1638322380000,57174.16000000,57227.50000000,57161.95000000,57222.47000000,56.48125000,1638322559999,3230398.98089830,1863,25.63108000,1465969.75070200,0
1638322560000,57222.47000000,57240.46000000,57131.07000000,57145.55000000,58.26651000,1638322739999,3331808.39791020,1735,23.26016000,1330097.04221940,0
1638322740000,57145.54000000,57145.55000000,56961.23000000,56963.69000000,88.51279000,1638322919999,5046574.57990120,2489,33.35516000,1901418.67011370,0
1638322920000,56963.70000000,57095.01000000,56920.00000000,57086.90000000,60.18874000,1638323099999,3430009.53967460,2378,36.95053000,2105778.67554870,0
1638323100000,57086.91000000,57182.15000000,57020.55000000,57170.08000000,58.75349000,1638323279999,3354797.46222720,1943,39.02713000,2228464.61960660,0
1638323280000,57170.09000000,57190.41000000,57139.48000000,57175.62000000,52.40317000,1638323459999,2995856.27848500,1713,22.87233000,1307574.21644230,0
1638323460000,57175.62000000,57175.62000000,57017.88000000,57018.16000000,108.10302000,1638323639999,6172332.77436030,2142,63.91532000,3649321.80104830,0
1638323640000,57018.17000000,57091.31000000,57005.24000000,57062.65000000,48.98668000,1638323819999,2793910.70040830,1708,23.31613000,1329820.06203450,0
1638323820000,57062.66000000,57106.03000000,56980.26000000,56994.58000000,103.91565000,1638323999999,5925405.18036740,1956,24.57885000,1402119.91592670,0
1638324000000,56990.52000000,57046.57000000,56976.61000000,57039.56000000,43.09615000,1638324179999,2456985.59829930,1663,23.19116000,1322174.62096320,0
1638324180000,57039.57000000,57083.60000000,57006.64000000,57064.74000000,62.36672000,1638324359999,3557261.99589680,1844,37.87592000,2160332.79411800,0
1638324360000,57064.74000000,57088.07000000,56955.10000000,56961.79000000,36.66106000,1638324539999,2090547.60686340,1571,16.52006000,941949.02590200,0
